"start_typeName","start_depthzone","start_alongshorezone","end_typeName","end_depthzone","end_alongshorezone","typeName","id","parentID","origID","time","horizPos1","horizPos2","vertPos","track","alive","age","ageInStage","number","size","weight","temperature","salinity"
"egg01","SpawningArea_300to600m",5,"postflexion.larva","exited grid",-1,"benthic.juvenile",8939,8939,8939,"1997-09-19 00:00:00",-158.39875,56.04409,49.93017,"-158.39875:56.04409:-49.93017;-158.39875:56.04409:-49.93017;","false",260.5,0.01389,600,45.04867,0,9.55786,31.71967
"egg01","SpawningArea_300to600m",5,"postflexion.larva","exited grid",-1,"benthic.juvenile",8945,8945,8945,"1997-09-12 16:20:00",-155.05826,57.88531,49.67749,"-155.05826:57.88531:-49.67749;","true",254.18056,0,600,42.56098,0,9.29625,31.87065
"egg01","SpawningArea_300to600m",5,"postflexion.larva","exited grid",-1,"benthic.juvenile",8945,8945,8945,"1997-09-12 16:40:00",-155.05826,57.88531,49.67749,"-155.05826:57.88531:-49.67749;-155.05826:57.88531:-49.67749;","false",254.19444,0.01389,600,42.56098,0,9.29625,31.87065
"egg01","SpawningArea_300to600m",5,"small.feeding.preflexion.larva","exited grid",-1,"benthic.juvenile",8952,8952,8952,"1997-09-10 00:20:00",-152.29335,58.89715,39.52304,"-152.29335:58.89715:-39.52304;","true",251.51389,0,600,42.01477,0,9.55871,32.05713
"egg01","SpawningArea_300to600m",5,"small.feeding.preflexion.larva","exited grid",-1,"benthic.juvenile",8952,8952,8952,"1997-09-10 00:40:00",-152.29335,58.89715,39.52304,"-152.29335:58.89715:-39.52304;-152.29335:58.89715:-39.52304;","false",251.52778,0.01389,600,42.01477,0,9.55871,32.05713
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",7,"benthic.juvenile",8958,8958,8958,"1997-09-12 12:40:00",-152.15252,57.62575,35.20731,"-152.15252:57.62575:-35.20731;","true",254.02778,0,600,42.00893,0,10.59337,32.15783
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",7,"benthic.juvenile",8958,8958,8958,"1997-09-12 13:00:00",-152.15252,57.62575,35.20731,"-152.15252:57.62575:-35.20731;-152.15252:57.62575:-35.20731;","false",254.04167,0.01389,600,42.00893,0,10.59337,32.15783
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",7,"benthic.juvenile",8984,8984,8984,"1997-09-17 22:20:00",-153.47037,57.08867,49.99236,"-153.47037:57.08867:-49.99236;","true",259.43056,0,600,44.18732,0,10.65859,32.33953
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",7,"benthic.juvenile",8984,8984,8984,"1997-09-17 22:40:00",-153.47037,57.08867,49.99236,"-153.47037:57.08867:-49.99236;-153.47037:57.08867:-49.99236;","false",259.44444,0.01389,600,44.18732,0,10.65859,32.33953
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",7,"benthic.juvenile",8992,8992,8992,"1997-09-12 06:00:00",-153.26153,56.98313,37.47315,"-153.26153:56.98313:-37.47315;","true",253.75,0,600,42.01477,0,10.86584,32.24199
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",7,"benthic.juvenile",8992,8992,8992,"1997-09-12 06:20:00",-153.26153,56.98313,37.47315,"-153.26153:56.98313:-37.47315;-153.26153:56.98313:-37.47315;","false",253.76389,0.01389,600,42.01477,0,10.86584,32.24199
"egg01","SpawningArea_300to600m",5,"small.feeding.preflexion.larva","exited grid",-1,"benthic.juvenile",8994,8994,8994,"1997-09-11 09:00:00",-155.42635,57.71161,31.4954,"-155.42635:57.71161:-31.4954;","true",252.875,0,600,42.01477,0,11.08594,31.40812
"egg01","SpawningArea_300to600m",5,"small.feeding.preflexion.larva","exited grid",-1,"benthic.juvenile",8994,8994,8994,"1997-09-11 09:20:00",-155.42635,57.71161,31.4954,"-155.42635:57.71161:-31.4954;-155.42635:57.71161:-31.4954;","false",252.88889,0.01389,600,42.01477,0,11.08594,31.40812
"egg01","SpawningArea_300to600m",5,"postflexion.larva","exited grid",-1,"benthic.juvenile",8999,8999,8999,"1997-09-17 01:40:00",-154.78226,56.22129,49.65937,"-154.78226:56.22129:-49.65937;","true",258.56944,0,600,43.63842,0,10.58015,32.37023
"egg01","SpawningArea_300to600m",5,"postflexion.larva","exited grid",-1,"benthic.juvenile",8999,8999,8999,"1997-09-17 02:00:00",-154.78226,56.22129,49.65937,"-154.78226:56.22129:-49.65937;-154.78226:56.22129:-49.65937;","false",258.58333,0.01389,600,43.63842,0,10.58015,32.37023
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","OffshelfZone",9,"benthic.juvenile",9002,9002,9002,"1997-09-10 19:40:00",-157.87647,56.48262,33.84216,"-157.87647:56.48262:-33.84216;","true",252.31944,0,600,42.01477,0,9.60158,31.65391
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","OffshelfZone",9,"benthic.juvenile",9002,9002,9002,"1997-09-10 20:00:00",-157.87647,56.48262,33.84216,"-157.87647:56.48262:-33.84216;-157.87647:56.48262:-33.84216;","false",252.33333,0.01389,600,42.01477,0,9.60158,31.65391
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",7,"benthic.juvenile",9006,9006,9006,"1997-09-13 18:00:00",-154.04542,56.69906,13.18187,"-154.04542:56.69906:-13.18187;","true",255.25,0,600,42.00893,0,11.75547,32.18699
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",7,"benthic.juvenile",9006,9006,9006,"1997-09-13 18:20:00",-154.04542,56.69906,13.18187,"-154.04542:56.69906:-13.18187;-154.04542:56.69906:-13.18187;","false",255.26389,0.01389,600,42.00893,0,11.75547,32.18699
"egg01","SpawningArea_300to600m",5,"postflexion.larva","exited grid",-1,"benthic.juvenile",9008,9008,9008,"1997-09-12 18:40:00",-160.06835,55.35224,45.70952,"-160.06835:55.35224:-45.70952;","true",254.27778,0,600,42.01477,0,7.3046,32.08709
"egg01","SpawningArea_300to600m",5,"postflexion.larva","exited grid",-1,"benthic.juvenile",9008,9008,9008,"1997-09-12 19:00:00",-160.06835,55.35224,45.70952,"-160.06835:55.35224:-45.70952;-160.06835:55.35224:-45.70952;","false",254.29167,0.01389,600,42.01477,0,7.3046,32.08709
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",12,"benthic.juvenile",9020,9020,9020,"1997-09-12 18:20:00",-156.46227,57.05873,45.98142,"-156.46227:57.05873:-45.98142;","true",254.26389,0,600,43.01261,0,10.25723,31.88875
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",12,"benthic.juvenile",9020,9020,9020,"1997-09-12 18:40:00",-156.46227,57.05873,45.98142,"-156.46227:57.05873:-45.98142;-156.46227:57.05873:-45.98142;","false",254.27778,0.01389,600,43.01261,0,10.25723,31.88875
"egg01","SpawningArea_300to600m",5,"large.feeding.preflexion.larva","exited grid",-1,"benthic.juvenile",9021,9021,9021,"1997-09-14 07:40:00",-152.0022,59.27417,34.46969,"-152.0022:59.27417:-34.46969;","true",255.81944,0,600,42.01477,0,10.48432,31.85569
"egg01","SpawningArea_300to600m",5,"large.feeding.preflexion.larva","exited grid",-1,"benthic.juvenile",9021,9021,9021,"1997-09-14 08:00:00",-152.0022,59.27417,34.46969,"-152.0022:59.27417:-34.46969;-152.0022:59.27417:-34.46969;","false",255.83333,0.01389,600,42.01477,0,10.48432,31.85569
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","IntermediateShelfZone",8,"benthic.juvenile",9023,9023,9023,"1997-09-19 10:20:00",-160.34827,55.39631,49.9029,"-160.34827:55.39631:-49.9029;","true",260.93056,0,600,44.81154,0,8.52118,31.78635
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","IntermediateShelfZone",8,"benthic.juvenile",9023,9023,9023,"1997-09-19 10:40:00",-160.34827,55.39631,49.9029,"-160.34827:55.39631:-49.9029;-160.34827:55.39631:-49.9029;","false",260.94444,0.01389,600,44.81154,0,8.52118,31.78635
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",7,"benthic.juvenile",9038,9038,9038,"1997-09-13 23:00:00",-152.03376,58.17866,35.40604,"-152.03376:58.17866:-35.40604;","true",255.45833,0,600,42.01477,0,10.51448,31.93042
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",7,"benthic.juvenile",9038,9038,9038,"1997-09-13 23:20:00",-152.03376,58.17866,35.40604,"-152.03376:58.17866:-35.40604;-152.03376:58.17866:-35.40604;","false",255.47222,0.01389,600,42.01477,0,10.51448,31.93042
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","OffshelfZone",9,"benthic.juvenile",9039,9039,9039,"1997-09-13 05:00:00",-153.20122,57.02305,22.70695,"-153.20122:57.02305:-22.70695;","true",254.70833,0,600,42.00893,0,11.58585,32.19814
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","OffshelfZone",9,"benthic.juvenile",9039,9039,9039,"1997-09-13 05:20:00",-153.20122,57.02305,22.70695,"-153.20122:57.02305:-22.70695;-153.20122:57.02305:-22.70695;","false",254.72222,0.01389,600,42.00893,0,11.58585,32.19814
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",7,"benthic.juvenile",9041,9041,9041,"1997-09-12 15:20:00",-152.22329,58.9003,37.53991,"-152.22329:58.9003:-37.53991;","true",254.13889,0,600,42.00893,0,9.35235,32.08978
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",7,"benthic.juvenile",9041,9041,9041,"1997-09-12 15:40:00",-152.22329,58.9003,37.53991,"-152.22329:58.9003:-37.53991;-152.22329:58.9003:-37.53991;","false",254.15278,0.01389,600,42.00893,0,9.35235,32.08978
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",7,"benthic.juvenile",9055,9055,9055,"1997-09-14 08:20:00",-157.87696,56.48281,33.35321,"-157.87696:56.48281:-33.35321;","true",255.84722,0,600,42.01477,0,9.65025,31.70705
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",7,"benthic.juvenile",9055,9055,9055,"1997-09-14 08:40:00",-157.87696,56.48281,33.35321,"-157.87696:56.48281:-33.35321;-157.87696:56.48281:-33.35321;","false",255.86111,0.01389,600,42.01477,0,9.65025,31.70705
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",11,"benthic.juvenile",9056,9056,9056,"1997-09-13 06:40:00",-152.29313,58.89738,39.15355,"-152.29313:58.89738:-39.15355;","true",254.77778,0,600,42.01477,0,9.33712,32.09443
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",11,"benthic.juvenile",9056,9056,9056,"1997-09-13 07:00:00",-152.29313,58.89738,39.15355,"-152.29313:58.89738:-39.15355;-152.29313:58.89738:-39.15355;","false",254.79167,0.01389,600,42.01477,0,9.33712,32.09443
"egg01","SpawningArea_300to600m",5,"large.feeding.preflexion.larva","exited grid",-1,"benthic.juvenile",9057,9057,9057,"1997-09-13 04:00:00",-152.43885,58.12038,27.63288,"-152.43885:58.12038:-27.63288;","true",254.66667,0,600,42.01477,0,9.30397,32.25122
"egg01","SpawningArea_300to600m",5,"large.feeding.preflexion.larva","exited grid",-1,"benthic.juvenile",9057,9057,9057,"1997-09-13 04:20:00",-152.43885,58.12038,27.63288,"-152.43885:58.12038:-27.63288;-152.43885:58.12038:-27.63288;","false",254.68056,0.01389,600,42.01477,0,9.30397,32.25122
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","IntermediateShelfZone",10,"benthic.juvenile",9062,9062,9062,"1997-09-10 00:00:00",-156.32146,57.30009,25.44,"-156.32146:57.30009:-25.44;","true",251.5,0,600,42.00893,0,11.78736,31.40924
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","IntermediateShelfZone",10,"benthic.juvenile",9062,9062,9062,"1997-09-10 00:20:00",-156.32146,57.30009,25.44,"-156.32146:57.30009:-25.44;-156.32146:57.30009:-25.44;","false",251.51389,0.01389,600,42.00893,0,11.78736,31.40924
"egg01","SpawningArea_300to600m",5,"postflexion.larva","exited grid",-1,"benthic.juvenile",9073,9073,9073,"1997-09-10 19:20:00",-155.6918,55.95411,34.78905,"-155.6918:55.95411:-34.78905;","true",252.30556,0,600,42.00893,0,11.24061,32.52695
"egg01","SpawningArea_300to600m",5,"postflexion.larva","exited grid",-1,"benthic.juvenile",9073,9073,9073,"1997-09-10 19:40:00",-155.6918,55.95411,34.78905,"-155.6918:55.95411:-34.78905;-155.6918:55.95411:-34.78905;","false",252.31944,0.01389,600,42.00893,0,11.24061,32.52695
"egg01","SpawningArea_300to600m",5,"postflexion.larva","exited grid",-1,"benthic.juvenile",9078,9078,9078,"1997-09-11 11:00:00",-152.33725,58.54736,29.03452,"-152.33725:58.54736:-29.03452;","true",252.95833,0,600,42.00893,0,9.57509,31.94086
"egg01","SpawningArea_300to600m",5,"postflexion.larva","exited grid",-1,"benthic.juvenile",9078,9078,9078,"1997-09-11 11:20:00",-152.33725,58.54736,29.03452,"-152.33725:58.54736:-29.03452;-152.33725:58.54736:-29.03452;","false",252.97222,0.01389,600,42.00893,0,9.57509,31.94086
"egg01","SpawningArea_300to600m",5,"postflexion.larva","exited grid",-1,"benthic.juvenile",9089,9089,9089,"1997-09-20 16:40:00",-153.53771,57.00558,44.97115,"-153.53771:57.00558:-44.97115;","true",262.19444,0,600,44.88629,0,10.38899,32.35797
"egg01","SpawningArea_300to600m",5,"postflexion.larva","exited grid",-1,"benthic.juvenile",9089,9089,9089,"1997-09-20 17:00:00",-153.53771,57.00558,44.97115,"-153.53771:57.00558:-44.97115;-153.53771:57.00558:-44.97115;","false",262.20833,0.01389,600,44.88629,0,10.38899,32.35797
"egg01","SpawningArea_300to600m",5,"postflexion.larva","exited grid",-1,"benthic.juvenile",9092,9092,9092,"1997-09-16 00:40:00",-151.97104,58.35329,49.02323,"-151.97104:58.35329:-49.02323;","true",257.52778,0,600,43.43886,0,9.92576,31.93132
"egg01","SpawningArea_300to600m",5,"postflexion.larva","exited grid",-1,"benthic.juvenile",9092,9092,9092,"1997-09-16 01:00:00",-151.97104,58.35329,49.02323,"-151.97104:58.35329:-49.02323;-151.97104:58.35329:-49.02323;","false",257.54167,0.01389,600,43.43886,0,9.92576,31.93132
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","IntermediateShelfZone",6,"benthic.juvenile",9093,9093,9093,"1997-09-11 17:40:00",-156.26314,57.37256,26.6653,"-156.26314:57.37256:-26.6653;","true",253.23611,0,600,42.00893,0,11.39851,31.53322
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","IntermediateShelfZone",6,"benthic.juvenile",9093,9093,9093,"1997-09-11 18:00:00",-156.26314,57.37256,26.6653,"-156.26314:57.37256:-26.6653;-156.26314:57.37256:-26.6653;","false",253.25,0.01389,600,42.00893,0,11.39851,31.53322
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","OffshelfZone",9,"benthic.juvenile",9099,9099,9099,"1997-09-15 11:40:00",-160.34822,55.44152,47.00812,"-160.34822:55.44152:-47.00812;","true",256.98611,0,600,42.94099,0,6.66578,31.91217
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","OffshelfZone",9,"benthic.juvenile",9099,9099,9099,"1997-09-15 12:00:00",-160.34822,55.44152,47.00812,"-160.34822:55.44152:-47.00812;-160.34822:55.44152:-47.00812;","false",257,0.01389,600,42.94099,0,6.66578,31.91217
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",10,"benthic.juvenile",9103,9103,9103,"1997-09-10 10:40:00",-152.15242,57.62559,38.5582,"-152.15242:57.62559:-38.5582;","true",251.94444,0,600,42.01477,0,10.48313,32.16379
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",10,"benthic.juvenile",9103,9103,9103,"1997-09-10 11:00:00",-152.15242,57.62559,38.5582,"-152.15242:57.62559:-38.5582;-152.15242:57.62559:-38.5582;","false",251.95833,0.01389,600,42.01477,0,10.48313,32.16379
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",7,"benthic.juvenile",9105,9105,9105,"1997-09-10 00:20:00",-152.2933,58.89724,39.39454,"-152.2933:58.89724:-39.39454;","true",251.51389,0,600,42.01477,0,9.55995,32.05694
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",7,"benthic.juvenile",9105,9105,9105,"1997-09-10 00:40:00",-152.2933,58.89724,39.39454,"-152.2933:58.89724:-39.39454;-152.2933:58.89724:-39.39454;","false",251.52778,0.01389,600,42.01477,0,9.55995,32.05694
"egg01","SpawningArea_300to600m",5,"large.feeding.preflexion.larva","exited grid",-1,"benthic.juvenile",9106,9106,9106,"1997-09-16 22:40:00",-161.13603,54.62525,49.83592,"-161.13603:54.62525:-49.83592;","true",258.44444,0,600,43.19221,0,8.41807,31.82969
"egg01","SpawningArea_300to600m",5,"large.feeding.preflexion.larva","exited grid",-1,"benthic.juvenile",9106,9106,9106,"1997-09-16 23:00:00",-161.13603,54.62525,49.83592,"-161.13603:54.62525:-49.83592;-161.13603:54.62525:-49.83592;","false",258.45833,0.01389,600,43.19221,0,8.41807,31.82969
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",11,"benthic.juvenile",9107,9107,9107,"1997-09-13 23:00:00",-156.34009,57.31054,19.43954,"-156.34009:57.31054:-19.43954;","true",255.45833,0,600,42.00893,0,11.69883,31.44787
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",11,"benthic.juvenile",9107,9107,9107,"1997-09-13 23:20:00",-156.34009,57.31054,19.43954,"-156.34009:57.31054:-19.43954;-156.34009:57.31054:-19.43954;","false",255.47222,0.01389,600,42.00893,0,11.69883,31.44787
"egg01","SpawningArea_300to600m",5,"postflexion.larva","exited grid",-1,"benthic.juvenile",9113,9113,9113,"1997-09-10 18:00:00",-147.29906,60.26482,33.50914,"-147.29906:60.26482:-33.50914;","true",252.25,0,600,42.00893,0,11.80745,31.45456
"egg01","SpawningArea_300to600m",5,"postflexion.larva","exited grid",-1,"benthic.juvenile",9113,9113,9113,"1997-09-10 18:20:00",-147.29906,60.26482,33.50914,"-147.29906:60.26482:-33.50914;-147.29906:60.26482:-33.50914;","false",252.26389,0.01389,600,42.00893,0,11.80745,31.45456
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",9,"benthic.juvenile",9115,9115,9115,"1997-09-19 02:00:00",-158.81055,55.90812,45.06188,"-158.81055:55.90812:-45.06188;","true",260.58333,0,600,44.18118,0,9.03424,31.79293
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",9,"benthic.juvenile",9115,9115,9115,"1997-09-19 02:20:00",-158.81055,55.90812,45.06188,"-158.81055:55.90812:-45.06188;-158.81055:55.90812:-45.06188;","false",260.59722,0.01389,600,44.18118,0,9.03424,31.79293
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",8,"benthic.juvenile",9118,9118,9118,"1997-09-15 10:00:00",-154.49459,57.58454,49.98129,"-154.49459:57.58454:-49.98129;","true",256.91667,0,600,43.21021,0,6.76548,32.38778
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",8,"benthic.juvenile",9118,9118,9118,"1997-09-15 10:20:00",-154.49459,57.58454,49.98129,"-154.49459:57.58454:-49.98129;-154.49459:57.58454:-49.98129;","false",256.93056,0.01389,600,43.21021,0,6.76548,32.38778
"egg01","SpawningArea_300to600m",5,"large.feeding.preflexion.larva","exited grid",-1,"benthic.juvenile",9119,9119,9119,"1997-09-11 19:00:00",-157.8629,56.58193,20.80897,"-157.8629:56.58193:-20.80897;","true",253.29167,0,600,42.00893,0,11.16382,31.25005
"egg01","SpawningArea_300to600m",5,"large.feeding.preflexion.larva","exited grid",-1,"benthic.juvenile",9119,9119,9119,"1997-09-11 19:20:00",-157.8629,56.58193,20.80897,"-157.8629:56.58193:-20.80897;-157.8629:56.58193:-20.80897;","false",253.30556,0.01389,600,42.00893,0,11.16382,31.25005
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","OffshelfZone",10,"benthic.juvenile",9120,9120,9120,"1997-09-18 16:00:00",-160.08183,55.29496,46.65267,"-160.08183:55.29496:-46.65267;","true",260.16667,0,600,45.14889,0,7.84831,32.14998
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","OffshelfZone",10,"benthic.juvenile",9120,9120,9120,"1997-09-18 16:20:00",-160.08183,55.29496,46.65267,"-160.08183:55.29496:-46.65267;-160.08183:55.29496:-46.65267;","false",260.18056,0.01389,600,45.14889,0,7.84831,32.14998
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","OffshelfZone",9,"benthic.juvenile",9126,9126,9126,"1997-09-12 13:20:00",-152.22324,58.90061,40.88199,"-152.22324:58.90061:-40.88199;","true",254.05556,0,600,42.01477,0,9.35053,32.09016
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","OffshelfZone",9,"benthic.juvenile",9126,9126,9126,"1997-09-12 13:40:00",-152.22324,58.90061,40.88199,"-152.22324:58.90061:-40.88199;-152.22324:58.90061:-40.88199;","false",254.06944,0.01389,600,42.01477,0,9.35053,32.09016
"egg01","SpawningArea_300to600m",5,"postflexion.larva","exited grid",-1,"benthic.juvenile",9135,9135,9135,"1997-09-12 18:00:00",-152.15239,57.62549,34.50451,"-152.15239:57.62549:-34.50451;","true",254.25,0,600,42.00893,0,10.62208,32.15324
"egg01","SpawningArea_300to600m",5,"postflexion.larva","exited grid",-1,"benthic.juvenile",9135,9135,9135,"1997-09-12 18:20:00",-152.15239,57.62549,34.50451,"-152.15239:57.62549:-34.50451;-152.15239:57.62549:-34.50451;","false",254.26389,0.01389,600,42.00893,0,10.62208,32.15324
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","OffshelfZone",9,"benthic.juvenile",9136,9136,9136,"1997-09-12 07:40:00",-152.87692,57.17882,34.28166,"-152.87692:57.17882:-34.28166;","true",253.81944,0,600,42.00893,0,10.64868,32.26602
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","OffshelfZone",9,"benthic.juvenile",9136,9136,9136,"1997-09-12 08:00:00",-152.87692,57.17882,34.28166,"-152.87692:57.17882:-34.28166;-152.87692:57.17882:-34.28166;","false",253.83333,0.01389,600,42.00893,0,10.64868,32.26602
"egg01","SpawningArea_300to600m",5,"postflexion.larva","exited grid",-1,"benthic.juvenile",9137,9137,9137,"1997-09-11 23:20:00",-155.17275,56.20536,29.00039,"-155.17275:56.20536:-29.00039;","true",253.47222,0,600,42.00893,0,11.40215,32.39631
"egg01","SpawningArea_300to600m",5,"postflexion.larva","exited grid",-1,"benthic.juvenile",9137,9137,9137,"1997-09-11 23:40:00",-155.17275,56.20536,29.00039,"-155.17275:56.20536:-29.00039;-155.17275:56.20536:-29.00039;","false",253.48611,0.01389,600,42.00893,0,11.40215,32.39631
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","IntermediateShelfZone",12,"benthic.juvenile",9144,9144,9144,"1997-09-12 11:00:00",-157.85369,56.6323,15.83907,"-157.85369:56.6323:-15.83907;","true",253.95833,0,600,42.00893,0,11.29341,31.07969
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","IntermediateShelfZone",12,"benthic.juvenile",9144,9144,9144,"1997-09-12 11:20:00",-157.85369,56.6323,15.83907,"-157.85369:56.6323:-15.83907;-157.85369:56.6323:-15.83907;","false",253.97222,0.01389,600,42.00893,0,11.29341,31.07969
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",10,"benthic.juvenile",9145,9145,9145,"1997-09-12 08:00:00",-144.45468,59.91366,29.7683,"-144.45468:59.91366:-29.7683;","true",253.83333,0,600,42.00893,0,14.03501,31.03342
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",10,"benthic.juvenile",9145,9145,9145,"1997-09-12 08:20:00",-144.45468,59.91366,29.7683,"-144.45468:59.91366:-29.7683;-144.45468:59.91366:-29.7683;","false",253.84722,0.01389,600,42.00893,0,14.03501,31.03342
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",8,"benthic.juvenile",9148,9148,9148,"1997-09-10 20:20:00",-154.43135,56.96437,12.17131,"-154.43135:56.96437:-12.17131;","true",252.34722,0,600,42.00893,0,13.40004,32.25975
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",8,"benthic.juvenile",9148,9148,9148,"1997-09-10 20:40:00",-154.43135,56.96437,12.17131,"-154.43135:56.96437:-12.17131;-154.43135:56.96437:-12.17131;","false",252.36111,0.01389,600,42.00893,0,13.40004,32.25975
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",9,"benthic.juvenile",9150,9150,9150,"1997-09-18 17:00:00",-152.8658,57.17464,46.03179,"-152.8658:57.17464:-46.03179;","true",260.20833,0,600,44.24873,0,9.89407,32.38235
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",9,"benthic.juvenile",9150,9150,9150,"1997-09-18 17:20:00",-152.8658,57.17464,46.03179,"-152.8658:57.17464:-46.03179;-152.8658:57.17464:-46.03179;","false",260.22222,0.01389,600,44.24873,0,9.89407,32.38235
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",7,"benthic.juvenile",9152,9152,9152,"1997-09-12 19:40:00",-153.25786,56.9816,40.02347,"-153.25786:56.9816:-40.02347;","true",254.31944,0,600,42.01477,0,11.1299,32.2356
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",7,"benthic.juvenile",9152,9152,9152,"1997-09-12 20:00:00",-153.25786,56.9816,40.02347,"-153.25786:56.9816:-40.02347;-153.25786:56.9816:-40.02347;","false",254.33333,0.01389,600,42.01477,0,11.1299,32.2356
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",12,"benthic.juvenile",9156,9156,9156,"1997-09-10 20:20:00",-152.37146,58.52865,23.05243,"-152.37146:58.52865:-23.05243;","true",252.34722,0,600,42.00893,0,9.62401,31.93637
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",12,"benthic.juvenile",9156,9156,9156,"1997-09-10 20:40:00",-152.37146,58.52865,23.05243,"-152.37146:58.52865:-23.05243;-152.37146:58.52865:-23.05243;","false",252.36111,0.01389,600,42.00893,0,9.62401,31.93637
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","IntermediateShelfZone",10,"benthic.juvenile",9174,9174,9174,"1997-09-13 15:40:00",-153.85994,56.78293,19.63001,"-153.85994:56.78293:-19.63001;","true",255.15278,0,600,42.00893,0,11.54997,32.20493
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","IntermediateShelfZone",10,"benthic.juvenile",9174,9174,9174,"1997-09-13 16:00:00",-153.85994,56.78293,19.63001,"-153.85994:56.78293:-19.63001;-153.85994:56.78293:-19.63001;","false",255.16667,0.01389,600,42.00893,0,11.54997,32.20493
"egg01","SpawningArea_300to600m",5,"settlement.stage.larva","NurseryArea_050to150m",10,"benthic.juvenile",9175,9175,9175,"1997-09-13 12:40:00",-155.51851,56.11379,46.45825,"-155.51851:56.11379:-46.45825;","true",255.02778,0,600,42.01477,0,11.60304,32.53404
